gene,f_statistic,p_value,mean_ALL,mean_CLL,mean_AML,mean_CML
NM_018586,28.116337529388694,1.9491086521956933e-17,0.18268598693235,0.16363596776303863,0.21801952163576505,0.2480889823894169
NM_014358,27.927039073181295,2.5234373705551503e-17,0.19930188365947082,0.20738501304501225,0.1629256330836376,0.2237056362074475
AK092824,27.849532046003162,2.8049764214282416e-17,0.19455348912182205,0.23531040514697504,0.2205145470290681,0.1517612702798012
D10583,27.7023456510496,3.4291554832086244e-17,0.09544337410351622,0.12814529064869837,0.12906200779377258,0.13558465666895694
M28825,27.6569047950862,3.648653674234354e-17,0.19513117408362823,0.16530948247021765,0.13049386350387268,0.12427128089028737
N66656,27.417835017704963,5.0576058643070164e-17,0.12916617381061776,0.06522101404799645,0.07881117588025065,0.05068246458202252
NM_006214,27.333970793021912,5.671675723675316e-17,0.42634805958342115,0.37480610351270766,0.4310036804889427,0.3785604772179626
NM_024533,27.07908223449193,8.035789519954574e-17,0.1501915138214827,0.19677656946334407,0.16718401735220906,0.13762278794202693
AW002361,26.88054945820486,1.0542756914898405e-16,0.27413024078336884,0.2500600081707355,0.2714854851944901,0.20991225956484333
NM_000732,26.762432167688818,1.2391988649874214e-16,0.43251993633601643,0.5086719354748223,0.4106720306182186,0.35139025921045347
AL577976,26.73122079574975,1.2932739973914073e-16,0.1795426447952696,0.2248785286858867,0.1995537291617941,0.1941432128552088
NM_014668,26.713314270988846,1.3253585354472245e-16,0.12299530168780587,0.07121647122504685,0.07973899129064256,0.034132701176933414
AI201858,26.579065615141303,1.592719773074242e-16,0.1525837342797377,0.19681585512520894,0.1703618231957873,0.17314497294814085
AI363206,26.501805198540094,1.7704334237467056e-16,0.1467854504627304,0.1329016218979682,0.19967840819217353,0.11765371856474602
AA156723,26.475152682630284,1.836240554888593e-16,0.16120726102108665,0.08590868248344882,0.10774060223498004,0.07248362324871988
AI860150,26.293340208367947,2.355475809568375e-16,0.23911473674511693,0.20530908750291552,0.29946836268217647,0.2598405151173126
W90039,26.021790791049387,3.417390093037794e-16,0.3603241947744418,0.3830197754037028,0.3947485315428634,0.3843777741110603
L06101,25.905730516220856,4.006833264559558e-16,0.24600451024368816,0.284301753317002,0.23766593559706722,0.20275443099265883
AF289567,25.612157283274513,5.993650999646879e-16,0.16208817395851566,0.1959697422316055,0.14205069713664137,0.16075798708858882
NM_005823,25.467627266810556,7.308649689739961e-16,0.09212799683809195,0.10953967894706483,0.14546952613879444,0.07763682219178179
NM_152327,25.37469888398669,8.303129754783172e-16,0.12037975029510431,0.06725431102001843,0.07936266518165341,0.07926801464325467
NM_002102,25.327324824197124,8.861175507985614e-16,0.13879778024039888,0.11990296009943709,0.17425654142196312,0.1977474855822186
NM_024049,25.313559657501436,9.030259021607513e-16,0.15491133260139084,0.11981368480930069,0.1004377434941567,0.11189365096736786
AK096168,25.312972376788196,9.037544297699338e-16,0.4251833970940441,0.39116685149035874,0.4068860711986453,0.36141122842943946
NM_006930,25.285228698805373,9.38850069899677e-16,0.6135144589827695,0.6154737593252447,0.6291523021482772,0.5876500135244326
NM_000484,25.135739955796865,1.1528351672299588e-15,0.47250437136705314,0.47787919483355834,0.43695795937560883,0.6257601311040479
N76327,25.006932180726857,1.3760276517166268e-15,0.16733302222431312,0.18708367329847284,0.2025113653401565,0.2073510288325853
BF513346,24.761326733915947,1.9286142224605e-15,0.22523236325237084,0.2079400779357188,0.19496145405614543,0.10844262388296594
AF088867,24.71200128621023,2.0639597880434295e-15,0.044744464936463266,0.04821808622140076,0.09040939712857081,0.03942012119507634
AV648669,24.591856337677125,2.4347980593110574e-15,0.18056222922681334,0.1961215619579398,0.14489445419699418,0.1680288643164691
AA126505,24.32777244248979,3.5016237628332413e-15,0.1533044034512628,0.20399350104735622,0.20312727150119528,0.22106923041648646
NM_002965,24.05876018985469,5.071322815666169e-15,0.7308923832457,0.7311768335946501,0.7655301784031122,0.9034043300983517
AW003091,24.007895974888097,5.439338449935841e-15,0.39386778748636947,0.36233848666591484,0.37378037909357464,0.33027702777884727
AU147993,23.907857461667202,6.243029738973168e-15,0.17204562574411408,0.1788006047305616,0.17402444654850993,0.25539573126061016
NM_006725,23.65422469087805,8.855167194329012e-15,0.051941649103697404,0.07435393365854516,0.043101000473182285,0.03461773319949592
BE045816,23.323482615874642,1.3972770187104821e-14,0.10522356874164226,0.06930821450409493,0.05792607207816994,0.04914899571625474
NM_020998,23.266478951079296,1.5116039233258893e-14,0.19931648118280457,0.2281392745158875,0.25154992171240687,0.2260138330937819
AF129926,23.261266512151504,1.52251446163424e-14,0.2749985892052224,0.30014291823790545,0.29885854279252805,0.35570349977460025
NM_005387,23.18890356603779,1.682390742550821e-14,0.32300110947374905,0.35224251115875405,0.3487999575495256,0.3486599284549092
L21756,23.068604124238856,1.986257201018723e-14,0.30420014846625676,0.3020411234364731,0.33809993192843424,0.30635643351909725
NM_022726,23.039884046808382,2.0665861188531132e-14,0.12365543903220112,0.07484851669095739,0.05159231267257045,0.05287666773683455
U37055,23.021966474989615,2.118341018220448e-14,0.2340792239891417,0.2714692700795735,0.28063277500148887,0.26119204610586166
AI198794,22.77322038539106,2.9865890644659654e-14,0.1677321129875822,0.1633173839507413,0.13605340732015123,0.09805122953514722
AF001602,22.61341357027608,3.724435444629427e-14,0.22043190051912578,0.1596595120767548,0.2525416499344407,0.20070630372610213
AK024681,22.4269612550917,4.8192210278351597e-14,0.3638065691114566,0.41050375117782806,0.37241732485679335,0.38020460411559714
AA022668,22.323509491996607,5.560236210898334e-14,0.09595720263768347,0.05383819581367044,0.05855861631202137,0.07932588165669247
NM_000174,22.287052268633765,5.847725937615007e-14,0.07181508364924873,0.08132390838257875,0.09366800113860155,0.14138285902350442
AL563236,22.244863714717997,6.1990462880836e-14,0.19363436560838598,0.16216620081202582,0.22837891340516656,0.15642189702322312
AU158444,22.003655901063894,8.654404227624764e-14,0.12929406480430072,0.11515174734598728,0.16023012079255017,0.13235454107526437
L14458,21.69056062053923,1.3349181959339213e-13,0.14664570541535463,0.21912078416360078,0.22504527446839248,0.15017229275301447
NM_018040,21.639212631316557,1.4332933236006845e-13,0.2776438704683283,0.29650745698042563,0.27464730486795597,0.22851981049360232
NM_001666,21.60984508758987,1.4927880730700522e-13,0.3977269921280922,0.4282218055634559,0.38786673063144145,0.39934401456699814
AA282495,21.483479639016846,1.7783353249553489e-13,0.26834018839471935,0.23966613092817338,0.21671788933676045,0.18560273728744928
BC001526,21.441400788909753,1.8850854064897992e-13,0.28578135789876136,0.30555581169415125,0.2827434129215748,0.216833473811316
AK022784,21.290532002478443,2.3233940095712567e-13,0.14897747079514975,0.08456176143770307,0.08894229307045963,0.0640846167171244
NM_002183,21.219232715523077,2.5647250324243965e-13,0.2245722177797296,0.17301426130005082,0.24604216070867468,0.22384705602429633
AI452798,21.15362694989777,2.808908151452679e-13,0.16188588525476197,0.1303197141620822,0.11023944752029932,0.11645447882975266
AL050002,21.127164250029296,2.913872360048126e-13,0.19439941255585078,0.13309204637344127,0.1871117572209541,0.11732280312842414
AI279819,21.030582388024694,3.331421271780408e-13,0.14065652550091337,0.1496084192531962,0.1018783696691582,0.0890842867625314
AV652437,20.918029179858078,3.894230122522367e-13,0.19825878855238302,0.22361973000352392,0.1782865226196292,0.17754310200553994
NM_006110,20.673068390104284,5.470433119242145e-13,0.17723951751255185,0.23137536697690905,0.19014891614079307,0.21983690637835246
AW512988,20.54915240426091,6.497056557270346e-13,0.1891272863706386,0.14026130645492665,0.14334328306280808,0.1362960036454159
NM_025050,20.402559533977872,7.963549982535143e-13,0.08893271298131719,0.11420510417510625,0.0793055644664725,0.06522375045257595
AL049313,20.23453903976929,1.0056597968006244e-12,0.1430954673304009,0.12258179050394757,0.07088766544549963,0.055152190253571695
AF230904,20.097926399220146,1.2158448108418641e-12,0.5716907158493996,0.5591540379363273,0.5909755057166058,0.5953639620958373
D87453,20.073429214833627,1.2579442275342435e-12,0.4478714144831404,0.45063295017314864,0.47178594681075575,0.41972393767778265
AF427618,20.07279901971529,1.2590462929583212e-12,0.18881520925414405,0.22480305285833557,0.2016569125658112,0.20660706730776063
L14457,19.889309752666513,1.6247854261660607e-12,0.19953756490636862,0.25117134438426814,0.24875881171383055,0.17487405474449313
BF195207,19.87360535970991,1.6606465349399497e-12,0.21388455887043148,0.2515358243939243,0.2382237733185929,0.2532045118683993
NM_018326,19.837841064924728,1.7453008489778537e-12,0.21417074517129045,0.22715470426861312,0.15070068260386643,0.16969947586225906
BF967998,19.66099521210742,2.231859783222172e-12,0.15335832902555005,0.16348611114680264,0.17124836825573608,0.2859634431295617
U66145,19.622105435402133,2.355904246529146e-12,0.11648649520479963,0.14805693412789062,0.11276207111254044,0.09275768123307206
AI654093,19.456391606936357,2.9667146180725702e-12,0.17737754865190652,0.17922767027937475,0.15489804683206065,0.1104447860703912
BC000836,19.435598274832735,3.0538012960673214e-12,0.6152861898918764,0.6442782886420624,0.6054892305734093,0.6190627355908239
AU143947,19.098121202152345,4.88480616177193e-12,0.09828685900333141,0.0875690016720664,0.07033860595472853,0.05262733105472614
BG230614,18.728812732080108,8.170681428145967e-12,0.45413781080070303,0.4613937800612599,0.4257077508386775,0.44590257114709114
AY039026,18.726888477244454,8.19261948521574e-12,0.097126034254378,0.11887915775952039,0.09604572778719872,0.10381735741637296
X95660,18.72056525287606,8.265125604024563e-12,0.13345686096079656,0.15438635263396502,0.13707830872706495,0.1364559507658055
AI446414,18.667691555173906,8.897118025503692e-12,0.13850409049250256,0.14475082070075515,0.17400885363207252,0.14390273374873538
NM_001765,18.613660710948686,9.592970238201562e-12,0.26307207404917804,0.29778350694773065,0.24312539363881494,0.21454118270167094
AI962897,18.58404400201341,9.997259973046959e-12,0.1529621493729225,0.18293536201763883,0.16748993342981502,0.18933653640885695
AF103529,18.534927351234057,1.0705701581464275e-11,0.19825648830203904,0.27037525936206686,0.26736682085936403,0.21808864254244542
AK026366,18.53339023564357,1.0728665794880565e-11,0.17522475811644297,0.22936621819178765,0.19709039293954345,0.19681292347783266
NM_004114,18.471720846399062,1.1691851359121752e-11,0.15887805217783044,0.12259826509729971,0.181269942337089,0.22741331056106917
NM_012093,18.36421586823717,1.3582599913354592e-11,0.10730138406426641,0.09951976222233681,0.1379625899680974,0.14888058966675466
NM_022113,17.686977782258367,3.494638683097696e-11,0.15105107649541336,0.17283142472416924,0.1692959231773848,0.23522379474584446
X61079,17.588562502336945,4.0094876542434935e-11,0.0997634277326042,0.10775201800004246,0.08792965826107338,0.06875807288925828
AI829961,17.467581003911796,4.747629283305951e-11,0.231957694344701,0.2872152171934707,0.2355805473974707,0.18135993303947678
AW235567,17.362950069283706,5.4949030611891843e-11,0.1365454756519159,0.09109402064505163,0.09468906942812967,0.09640616949561033
AI732104,17.293332408670896,6.056287298883193e-11,0.1906328520677779,0.15810205542997216,0.17283073837365157,0.16424063359235605
M26463,17.181006806704175,7.085675530259883e-11,0.08423329122581331,0.1120643055946704,0.08447515412962162,0.06076435707942693
NM_006709,17.126446723876683,7.647176025558789e-11,0.3127513231983015,0.29469036012259214,0.31365588140684814,0.24243302496020183
NM_020973,16.99096688463732,9.241799123015941e-11,0.17798479558011399,0.14668073285889782,0.14186027911691004,0.1420279070734978
NM_006400,16.873394763371657,1.0893217439216741e-10,0.45471612972403885,0.46261000381743356,0.47512496793316494,0.4694161636884822
AA831323,16.60635729625022,1.5826352703025848e-10,0.22859984042481818,0.23156118782763746,0.20439940879433074,0.19581475611342944
AL120181,16.265164343731264,2.551340435820396e-10,0.11601152969097052,0.0750648323790355,0.07293179315869998,0.054605057939540506
AK021780,16.25287922280925,2.595601581188289e-10,0.5461512913397693,0.5624881106338421,0.5729884763867938,0.6108654848364896
AW207243,16.25175786822415,2.599679717216634e-10,0.12858411196540237,0.08921445252026045,0.13225367460544818,0.06727216648327748
W94001,16.231099832194346,2.6759670711808477e-10,0.22302540366264456,0.2514377331934901,0.25663992139268016,0.2434608087290166
NM_000305,16.049657494964702,3.4500431648738555e-10,0.28825713955763077,0.2635010045320425,0.34055774180936094,0.3016333153774573
Z49258;,16.00616906594689,3.666714474026851e-10,0.0942670838979987,0.12824097903885484,0.13091383701741174,0.10425929705677339
AI824078,15.91875699494098,4.1443167928444366e-10,0.3236302744187073,0.36293295978368084,0.35912816438294864,0.4062690637832464
NM_004403,15.636341838008246,6.156164462843461e-10,0.22037273436921453,0.24377650852051844,0.1733937397733302,0.15831748127590778
BG255188,15.606674833515928,6.417533359668271e-10,0.5538950801032398,0.5498754597162898,0.5751786594956766,0.5672735391661179
NM_004488,15.586386309402336,6.602645969890389e-10,0.11930410972894642,0.1377360680718211,0.10603894964077941,0.173714641156758
AA309511,15.584883145937495,6.616571685860089e-10,0.12306134995722443,0.06871908726141188,0.07288756485165965,0.06814936374119199
AF156225,15.485948994997573,7.600839797540778e-10,0.06695601052562962,0.10174420649747715,0.07886106499601228,0.0853194216872717
NM_002248,15.290866394905752,9.99197957148808e-10,0.24005273534540394,0.19437458908051755,0.21388827942326263,0.20787810534238824
AK021431,15.215759603838418,1.1101858924249854e-09,0.14846165304674575,0.14830038552604743,0.11954450341220582,0.1092649780993545
AL136580,15.058275118165666,1.3846189943584715e-09,0.24450921986696378,0.2546704653886301,0.27147686909811736,0.24382666099903202
AW070877,15.044008295833422,1.4126102991931356e-09,0.11686295570021736,0.13810159847580436,0.08707738274360505,0.09003910581516314
U41815,14.979468527983547,1.5464851723727369e-09,0.44466180730303495,0.4430060501088573,0.47539790658867315,0.46463985706484595
NM_002524,14.736188393515242,2.1757513313894177e-09,0.38964397829333575,0.3878667919193139,0.4132053298940918,0.36589710189159524
AL035587,14.63212861954688,2.5179310317200402e-09,0.32205844872178296,0.331651291012261,0.29284912869624125,0.3075234997411107
AW269834,14.601171238057509,2.629767135727388e-09,0.48766014601932756,0.5135663190722969,0.48942142377103814,0.4435220492440601
NM_006226,14.520340542874877,2.9457821075082696e-09,0.14425893029766246,0.1823299535263314,0.14036992441768606,0.10655105356560197
NM_000900,14.509667589904193,2.990256719201769e-09,0.05168125006517635,0.05951345728352697,0.08462567879738657,0.06151502015242399
NM_014682,14.49100183091866,3.069659519581185e-09,0.1131906652488797,0.06037666752417709,0.12829968125825741,0.05651071091550728
NM_024824,14.484028300875936,3.0998630283009273e-09,0.3615205113289006,0.375200898461201,0.3871919765256722,0.3622275459211926
AF072930,14.441864879783234,3.288923065736972e-09,0.23525420183672602,0.2673665076761432,0.2623916302793134,0.10589565593359433
NM_020411,14.409198892020955,3.443297087280639e-09,0.06175273645470569,0.06502431334302866,0.1061981450929397,0.0572122719442082
AF542051,14.344622496684773,3.770145193654252e-09,0.5852648980163653,0.578448483335318,0.6076542100785771,0.5932444098383883
AW469546,14.323136907471321,3.885638878936322e-09,0.13362324872794304,0.10319025135198251,0.14786804032037287,0.10043716561157515
AF427620,14.307158604179312,3.973819071169814e-09,0.2135522379326301,0.2396917121508454,0.2266324335267108,0.24489016657651858
BF592034,14.294076646899004,4.047504507852543e-09,0.10431598110974623,0.08577241335960131,0.08491505665527042,0.055301423720625596
AL355815,14.26632790154458,4.2083611050564e-09,0.34462110399174584,0.38762921195492966,0.343447972995008,0.3391934220874032
BG482805,14.225645751818318,4.455831370654788e-09,0.12232449413955408,0.12355879881568568,0.1858259997908606,0.120939664965019
NM_022103,14.222949957905891,4.472735412657478e-09,0.1407547377540149,0.18791901433195934,0.17000736879703052,0.1307979442699011
U36759,14.15503629600336,4.920432741285477e-09,0.3738288395790332,0.3846841257081253,0.35127258184818905,0.35179889202117914
AA749085,14.134560509873165,5.064016850832823e-09,0.3391762227204483,0.3725468381170482,0.34788584216327517,0.3201586358075918
M25079,14.128328234501883,5.108546991073437e-09,0.8509823891821258,0.8127200303890031,0.8974802541593633,0.9193928241729736
AK057554,14.097698652694032,5.333160892521792e-09,0.10288527482904819,0.06548718565520889,0.06276789408789564,0.06263944496357338
NM_005816,13.938059192333156,6.674128764272619e-09,0.28932536101618084,0.2480219655006118,0.32510248050890894,0.25923501960066864
AI769774,13.917191364797493,6.872732441427239e-09,0.14482529234534147,0.15916725989226807,0.1297391194792225,0.11358291551817293
AL117468,13.883322317511757,7.207741816114111e-09,0.12499430336361463,0.07597681223061171,0.11188148515134082,0.08716973119826857
BF197009,13.851670081225835,7.535585065531851e-09,0.21868407124719677,0.17344626940134522,0.23494826094519186,0.17431084161927538
AB015228,13.8080062555408,8.012479051397079e-09,0.11398819627970833,0.06934989557674211,0.058874406957824914,0.06675064903792251
NM_001784,13.784298396385097,8.28395053686472e-09,0.5177702955354792,0.5427988981395834,0.559594204859511,0.5671988781108412
AF059180,13.744804035196664,8.756785775456161e-09,0.8069337344634424,0.7733051583548135,0.8423543828702622,0.8657133094100065
AL576908,13.743940129458942,8.767425105716418e-09,0.2293385271358928,0.20054228568473195,0.22883556994830587,0.2058465077086937
NM_003292,13.680770646223634,9.581492681829029e-09,0.4859076569523286,0.503968038136446,0.5006179579964871,0.48751914362574733
NM_018224,13.587408878385677,1.092523176711799e-08,0.15702210796501392,0.1632350375266738,0.12886556547048142,0.1551237338070952
AB033823,13.548016424592394,1.1547337785072119e-08,0.1110239084713896,0.10604452777198098,0.13850331627528265,0.13440490154506154
NM_012099,13.518450186076898,1.2037448599287347e-08,0.2367899427275866,0.22737322574803603,0.2591724505046462,0.2248304441224697
NM_003054,13.455752021913817,1.3146767439273868e-08,0.1338993006657143,0.11507029760381372,0.15007528582685686,0.19565105654819076
NM_003866,13.396507462463514,1.4288856124312304e-08,0.2082959842436131,0.2504422438433119,0.2287618926642934,0.16312231041144498
AB032996,13.315027905917146,1.6023537238539794e-08,0.11191275779482558,0.09257349532140804,0.12397247105691915,0.13361735286754237
R62588,13.135657669855787,2.062149660391799e-08,0.06615383530552542,0.08510267882379961,0.09117703791707754,0.09916942220094596
AK074849,13.057137015736993,2.3029738920038172e-08,0.13210317915318315,0.15604732940091362,0.12824998115794556,0.11862246748493166
AI797281,13.045844116098808,2.3398514662021586e-08,0.20507164413980938,0.18202483007990866,0.16646371923155126,0.15507694359782134
AL134428,13.020741214439958,2.4239572575493087e-08,0.09108165592818153,0.06917976776780442,0.07498118332369753,0.06476719816063724
AL519710,13.020151042090657,2.4259705799581207e-08,0.13223577825749858,0.17326464871817004,0.14689309016986232,0.09661139543493123
AF130059,12.940064910433252,2.715296701959022e-08,0.37352888337379203,0.3442220357148456,0.3461696397701591,0.3402408538169639
AI217028,12.923170555799482,2.780610305938082e-08,0.08575413493950074,0.0884983812877319,0.05694022544583574,0.07795597613940748
S67238,12.919262202603274,2.795942585520124e-08,0.12877155397484646,0.15592218006524858,0.138782063172949,0.11129871213288846
X69383,12.915904947413834,2.8091804723607506e-08,0.17435824384895768,0.16121040536130027,0.18379403055004115,0.2220057836452196
NM_032903,12.91556635638052,2.810519037176755e-08,0.2369622634296571,0.21492639033886202,0.21941949864885688,0.17442995864291527
NM_005907,12.89773771263532,2.8819108668945428e-08,0.3356244350962956,0.30959553148927565,0.35077854415496035,0.27271611156851744
AF222343,12.710023703482374,3.753135859774852e-08,0.08821735911150334,0.08997583546762193,0.06541034725498307,0.057244767034209755
AA531287,12.70940719286484,3.7563934914245935e-08,0.07129164044093768,0.06813204143086314,0.09913854561709881,0.06463266863639276
NM_022161,12.70638276312415,3.772415563923512e-08,0.22666372483544944,0.21875927110010063,0.18820628128105105,0.1997094327627226
NM_001142,12.504749554213715,5.01031927710954e-08,0.163822819239571,0.1831276099107185,0.15692674024356712,0.1483107410198035
AK025833,12.48415501445179,5.157687180408134e-08,0.33194712318753433,0.29565194859031885,0.3069141527732059,0.27101834049058515
NM_001764,12.47763599398715,5.205233046004126e-08,0.16401730509850823,0.12416139376086464,0.10861365505628261,0.0985571409164127
AK026733,12.301787960927363,6.667276600416625e-08,0.14050552330338698,0.16745199001971872,0.13362372578538467,0.10152313342794421
NM_000425,12.281030156510155,6.864997436301474e-08,0.07178719202777449,0.09337472826446788,0.07282970771410936,0.06744706032927647
AL525086,12.12556939231627,8.544786360231375e-08,0.30042270468462495,0.2691833932377115,0.2677406126973926,0.26542831506840026
BF678830,12.113515194282197,8.691057897747574e-08,0.4045466933358854,0.3847065631473115,0.3604747952117878,0.29080919020397716
NM_022870,12.018339408309311,9.937512208888557e-08,0.08757411675269232,0.09602333530037024,0.11669793444167433,0.1185001988223819
AW474916,11.983404288216114,1.0438631002304477e-07,0.182773906562409,0.19811558026333148,0.15990783739835024,0.18434788000791572
AI825833,11.902208899819401,1.1703183478111296e-07,0.277979486015275,0.3320757808313088,0.29673465311976605,0.24847705428336941
AJ239383,11.769705701900774,1.410432152551002e-07,0.11984148533072819,0.17452380743873888,0.14189929467832477,0.11441393317871315
NM_016061,11.721969336750632,1.5085271552088953e-07,0.6888861598088107,0.7051239637382926,0.6742197963978066,0.6720444407573966
NM_014619,11.64694247605442,1.6766797102673264e-07,0.08607363801581973,0.10722788669687663,0.07999966231334216,0.07976249436479671
AA456099,11.639124218226753,1.6952470589135389e-07,0.1809728724162154,0.21651132858283664,0.18593532807313282,0.12894392568011617
AI801973,11.588001178177029,1.821833342131258e-07,0.18654342897988244,0.1877517759611335,0.15911831435700335,0.14236024372972725
AF195969,11.583260974788452,1.8340392564135602e-07,0.08392780386322658,0.10977618581760784,0.09181769997975879,0.10517550293399497
BE878495,11.520972040586232,2.002243505837152e-07,0.30105632633705615,0.2569323946458567,0.2623054093105088,0.28027985816778145
NM_012151,11.464360974995122,2.1684671362555943e-07,0.4822105888721593,0.4670232579049179,0.485007180430082,0.511434136435043
AK025286,11.410280067298142,2.340140794349251e-07,0.19319544394218596,0.2165524860537505,0.21043728335474254,0.1964971073145091
BG287153,11.341018873372711,2.5800063101798274e-07,0.4645148321661517,0.4714987733821829,0.4917661576071602,0.3855916320584542
AL049381,11.320002604178626,2.657543175265243e-07,0.0946863229509866,0.0742275288695949,0.095379716260558,0.16131005713412935
NM_004263,11.244058065084099,2.9576791626593035e-07,0.16304595970095848,0.18473365189279686,0.1564463367359532,0.16502917423671076
AF272374,11.231754729841658,3.0093985529376955e-07,0.11029981812990886,0.13512202315739819,0.1142610170559574,0.14196811027305078
AI807950,10.92594599763554,4.6304743481601493e-07,0.11773660625950563,0.09843216749607636,0.12727755657487805,0.1481285634082417
M33478,10.871258651032056,5.001443125792774e-07,0.11215868033148317,0.12936835225970184,0.10272301414506768,0.1003414192345253
BF058559,10.670150131054154,6.640247151372331e-07,0.1452918417630034,0.16742572982162873,0.1413352618479543,0.15496498051770902
NM_033124,10.599179791007886,7.338778643110073e-07,0.030261548949990825,0.04038932404278498,0.027899123620013573,0.017970068764677907
AA700015,10.44848362029616,9.075377529696803e-07,0.19624138882313222,0.18607658166674124,0.16634938067209395,0.18415488848506026
NM_004636,10.4375561427619,9.216234559528915e-07,0.08386566552307899,0.0948724451009184,0.07571027488474902,0.08916878855657263
U12767,10.309930004981949,1.1032546188236972e-06,0.2290654844057601,0.293453625729504,0.25096765054382586,0.2909907832915007
V00489,10.205870543258568,1.2775368956943495e-06,0.7605695588890156,0.7430225389877939,0.8068297755857387,0.8333770632743835
NM_002585,10.18964904477556,1.3070829256401462e-06,0.08008043014619567,0.05712773070674595,0.07267082502462101,0.12350950546042866
U96394,10.17855388820006,1.3276843715658821e-06,0.22188486594604245,0.24388836179604514,0.269156470126563,0.23958179060109827
AI217416,10.171239013729995,1.3414439016782497e-06,0.06672439004888399,0.08190013484377023,0.10278776498757854,0.0663670191627949
S69738,10.058889523381561,1.5716124912620159e-06,0.04586318606877091,0.08146653478505396,0.07785856537294397,0.07965465544094875
AI457479,10.045694425531806,1.6011154624571574e-06,0.4170307205357683,0.40085973807528047,0.41562272644518417,0.3943710278633028
AI816281,9.965612112934757,1.7924365298952599e-06,0.24992880227317643,0.29112622465639676,0.26716466548087997,0.264486565492874
BF591692,9.93272399727104,1.8774815725556704e-06,0.12727463346213927,0.14859724620097806,0.1535566342615881,0.13191202672761543
NM_000560,9.910121552900112,1.938256977117207e-06,0.6448856200510209,0.6561626980576334,0.6451002311845698,0.6088057215823682
AL531683,9.821624188992475,2.195751086695956e-06,0.20842498768048381,0.2479767868381764,0.22433810558981823,0.22359382777019998
X79990,9.773816941918342,2.3488053301344562e-06,0.08970931180167534,0.09674615697455809,0.1233500069141359,0.08571479889715829
NM_145273,9.72120401205752,2.529602842734682e-06,0.12733091217029943,0.1510198814362162,0.142003156589018,0.13154838946756245
NM_014285,9.69602306521093,2.620993439249037e-06,0.13496626747842586,0.10357062819016949,0.13473019144744236,0.1100856565848686
R64696,9.68174135931652,2.674286425401822e-06,0.45974661526056604,0.43871006243842564,0.4462033590222147,0.48414316496183707
W58601,9.679023794746593,2.6845491973515944e-06,0.09629629302552023,0.10829731044143379,0.09607020343729956,0.1388985815263072
NM_001941,9.60693797300133,2.971634541706751e-06,0.17220771112991923,0.1449945052881344,0.14400724715513366,0.147215674609639
NM_004181,9.543689621750262,3.248697485745318e-06,0.15283002366243495,0.18635553725944037,0.1600734710870927,0.1560774763482948
NM_025240,9.523520903581463,3.342367874501055e-06,0.02653879437242087,0.03766508673009254,0.031685712981918385,0.048825417309566306
AA639705,9.467520372055187,3.6168534878398285e-06,0.24334324555420275,0.23976935358238627,0.2684133684820702,0.2532359403233196
NM_002467,9.1205312989234,5.897891532651705e-06,0.47639959544763655,0.4630486738832691,0.5109226622470158,0.4788786644159361
AK024205,8.978253620235655,7.207129516449434e-06,0.11412032264169442,0.1395309574033609,0.11747523610288067,0.11890855886388657
AI798655,8.90239715873495,8.02007561131529e-06,0.03505571919798834,0.03128114948147428,0.03511804194055527,0.05738761694018922
AL161958,8.864313871313293,8.462143599078398e-06,0.1793058202089315,0.17099119505534568,0.17889950014215966,0.22496844308320865
AL357503,8.828444487727644,8.900759121443553e-06,0.1531758033881421,0.1370028451926032,0.1816490471710955,0.17065261685571004
AI332774,8.767799330597464,9.694629889693141e-06,0.22409811105211738,0.23228255134736062,0.2333702766100952,0.1589397246581178
AU144892,8.750682961880983,9.931231122742832e-06,0.12803203854795306,0.11270303966060975,0.14170018629377515,0.08676330922821233
AF261715,8.739706854696527,1.0085982855430592e-05,0.11545561330281881,0.1370620020401943,0.11918556434011764,0.11932210736843042
BF116199,8.729685108250155,1.02293827689205e-05,0.08247764908747081,0.10172436643148214,0.08246302405365015,0.06964971584289574
NM_030893,8.663881230636875,1.122292742375211e-05,0.14798914867671156,0.11794202408521488,0.11913841082406476,0.1019375421117645
NM_004961,8.652515511171906,1.1404049228725601e-05,0.07405662324189832,0.07254539705215628,0.10154918547636368,0.06552206223484047
NM_004349,8.636744732427585,1.166021769637459e-05,0.06604825231084309,0.06629873045822329,0.09576917454556848,0.07517630717348914
BE669692,8.50425169007843,1.4052428882238153e-05,0.20148823039826227,0.20702730212950066,0.15103668985065755,0.0883377915475691
NM_006121,8.47482367989657,1.4647066259318824e-05,0.14205479430389345,0.13331927491532727,0.17609235392484798,0.16908042810770663
N29850,8.473086333214793,1.4682947715162812e-05,0.16884038670825852,0.17162803848144376,0.17812081519514322,0.11619733114791815
BC033941,8.396838872165695,1.634730032102822e-05,0.04193062827561408,0.027239879064963345,0.03042387515433306,0.028032609662257655
NM_022844,8.241748306048711,2.033693315222821e-05,0.16152850751671088,0.1636058867276344,0.18731000710003343,0.1873351888254632
X52213,8.213526846794645,2.1161237556465546e-05,0.15967701150130037,0.1807729429663611,0.18050433006427521,0.12775615004952567
AL523320,8.164197980599335,2.2683018020534852e-05,0.4064284765050499,0.434316486120224,0.44221137600302235,0.44192825777586126
AI928507,8.160432220000953,2.2803585820790527e-05,0.15454964538600405,0.13447834687692584,0.16373710368002553,0.19566352535472367
